date,url,title
2013-06-17,http://wooyun.org/bugs/wooyun-2013-026127,赛迪网某站SQL注入漏洞
2013-06-17,http://wooyun.org/bugs/wooyun-2013-026086,"好孩子育儿网分站SQL注入漏洞,可爆超多信息。"
2013-06-19,http://wooyun.org/bugs/wooyun-2013-026110,某部门网络安全教育训练学院，sql注射漏洞，可渗透得到敏感数据
2013-07-27,http://wooyun.org/bugs/wooyun-2013-032481,鲜果网又能重置任意账号email了！
2013-06-17,http://wooyun.org/bugs/wooyun-2013-026122,澳柯玛官网的一个SQL注入导致直接脱库
2013-06-17,http://wooyun.org/bugs/wooyun-2013-026104,复旦大学出版社考试系统弱口令及前端SQL注入（可获取考题答案以及分数信息）
2013-06-19,http://wooyun.org/bugs/wooyun-2013-026103,中国移动 - 浙江12530任意命令执行漏洞
2013-06-19,http://wooyun.org/bugs/wooyun-2013-023105,教育部某分站远程命令执行
2013-06-17,http://wooyun.org/bugs/wooyun-2013-026100,ELLE中国分站SQL注射、以及服务器配置失误可读取重要信息
2013-06-19,http://wooyun.org/bugs/wooyun-2013-026118,某省人民检察院空中特勤系统存在弱口令可上传webshell
2013-06-30,http://wooyun.org/bugs/wooyun-2013-027222,皮皮精灵皮皮宠存储型跨站+另一分站任意用户信息修改漏洞
2013-08-11,http://wooyun.org/bugs/wooyun-2013-034115,海尔集团之15某系统命令执行导致员工及物流行程被跟踪
2013-06-30,http://wooyun.org/bugs/wooyun-2013-027214,新浪微博一处存储型XSS
2013-06-30,http://wooyun.org/bugs/wooyun-2013-027177,人人网某分站注入含后台。
2013-07-02,http://wooyun.org/bugs/wooyun-2013-027199,杭州集广科技OA办公系统公网控制不严（涉及浙江多个敏感部门服务器）
2013-06-29,http://wooyun.org/bugs/wooyun-2013-027204,腾讯一处反射型XSS - 绕过方式比较奇葩
2013-07-01,http://wooyun.org/bugs/wooyun-2013-027201,中国电信(江苏)某漏洞可导致用户通话记录等信息泄漏
2013-06-29,http://wooyun.org/bugs/wooyun-2013-027202,迅雷某系统未授权访问
2013-06-29,http://wooyun.org/bugs/wooyun-2013-027167,汽车之家漏洞系列-某站点沦陷
2013-06-29,http://wooyun.org/bugs/wooyun-2013-027158,新浪微博某新产品现错，疑是可注入或DDOS
2013-08-08,http://wooyun.org/bugs/wooyun-2013-033775,海尔集团之1未授权访问导致几十G数据库岌岌可危
2013-06-29,http://wooyun.org/bugs/wooyun-2013-027148,天游平台运维监控Cacti系统弱口令导致运维敏感信息泄露
2013-06-29,http://wooyun.org/bugs/wooyun-2013-027149,皮皮精灵旗下分站存在SQL注射漏洞
2013-06-28,http://wooyun.org/bugs/wooyun-2013-027145,vrking手机媒体平台可泄漏百万个人信息恶意刷分
2013-06-28,http://wooyun.org/bugs/wooyun-2013-027142,京东商城某敏感功能缺陷导致储存型XSS
2013-06-28,http://wooyun.org/bugs/wooyun-2013-027143,杭州顺网科技旗下蝌蚪SQL注入一枚
2013-06-28,http://wooyun.org/bugs/wooyun-2013-027138,图虫网重置密码hash算法破解可导致重置任意用户密码
2013-06-28,http://wooyun.org/bugs/wooyun-2013-027139,皮皮精灵某分站一些小漏洞打包
2013-06-28,http://wooyun.org/bugs/wooyun-2013-027133,搜狐白社区xss漏洞和未授权访问
2013-06-28,http://wooyun.org/bugs/wooyun-2013-027134,No4.海尔某系统存在上传漏洞，可成功getshell
2013-06-27,http://wooyun.org/bugs/wooyun-2013-026521,淘宝店铺匿名评论简单获得匿名买家ID
2013-06-27,http://wooyun.org/bugs/wooyun-2013-026272,人人网跳过权限验证，可以读写任意用户状态及评论
2013-06-29,http://wooyun.org/bugs/wooyun-2013-026350,东方有线通后台弱口令，泄露大量用户身份信息
2013-06-27,http://wooyun.org/bugs/wooyun-2013-027023,云测网络主站命令执行漏洞
2013-06-27,http://wooyun.org/bugs/wooyun-2013-025998,天极敏感信息泄露，包svn、mysql等密码
2013-05-15,http://wooyun.org/bugs/wooyun-2013-023554,上海某些广场、CBD、十字路口的广告大屏幕非授权访问 可远程 让大屏幕同时出现你的脸不再遥不可及
2013-08-06,http://wooyun.org/bugs/wooyun-2013-033438,中国新闻周刊SQL注射漏洞（可得到大量用户数据）
2013-06-27,http://wooyun.org/bugs/wooyun-2013-026909,皮皮精灵修改任意用户密码（从而控制用户发微博）
2013-06-29,http://wooyun.org/bugs/wooyun-2013-027013,上海农商银行分站命令执行漏洞
2013-06-27,http://wooyun.org/bugs/wooyun-2013-026996,通达OA系统过滤机制不够严谨导致服务器沦陷！
2013-06-28,http://wooyun.org/bugs/wooyun-2013-026994,民航局空管局MAS移动代理服务器数据库弱口令泄露领导手机号呀
2013-06-26,http://wooyun.org/bugs/wooyun-2013-026988,申通快递某站登陆点命令执行漏洞
2013-06-26,http://wooyun.org/bugs/wooyun-2013-026983,大数据HACK系列#1 锤子科技第一弹
2013-06-26,http://wooyun.org/bugs/wooyun-2013-026949,"海尔某系统存在弱口令可拿shell,设计内部大量敏感信息"
2013-06-26,http://wooyun.org/bugs/wooyun-2013-026950,海尔的又一分站存在注入等安全问题可shell
2013-06-26,http://wooyun.org/bugs/wooyun-2013-026975,虾米网某功能越权漏洞可让妹子听见你爱的宣言
2013-06-28,http://wooyun.org/bugs/wooyun-2013-026956,郑州地铁官网严重安全漏洞望引起重视（fsmcms+UNISCMS）
2013-06-28,http://wooyun.org/bugs/wooyun-2013-026973,"山东联通统一代维平台后台弱口令,疑似泄漏全省通信设备信息"
2013-06-26,http://wooyun.org/bugs/wooyun-2013-026966,任意修改别人QQ签名漏洞（已有人中招）
2013-08-05,http://wooyun.org/bugs/wooyun-2013-033040,快用苹果助手地铁站终端机漏洞
2013-05-06,http://wooyun.org/bugs/wooyun-2013-023170,ECSHOP跨站+后台文件包含=Getshell
2013-06-22,http://wooyun.org/bugs/wooyun-2013-021725,全国公共卫生公益，一个sql漏洞引发的大量用户信息泄露
2013-06-20,http://wooyun.org/bugs/wooyun-2013-026393,新浪微博会员购买存支付漏洞
2013-05-06,http://wooyun.org/bugs/wooyun-2013-023167,简单绕过安全狗防护实现SQL注入检测
2013-06-20,http://wooyun.org/bugs/wooyun-2013-026414,ShopEx最新版多处SQL注射
2013-06-20,http://wooyun.org/bugs/wooyun-2013-026409,慧聪网分站sql注射 好多库
2013-07-30,http://wooyun.org/bugs/wooyun-2013-032814,饭桶网XSS成功劫持管理员可进入后台
2013-06-20,http://wooyun.org/bugs/wooyun-2013-026388,Owasp大会活动官方网站（Eventdove）被Getshell...
2013-06-20,http://wooyun.org/bugs/wooyun-2013-026408,新浪企业邮箱高危漏洞 大量用户密码明文存储
2013-06-22,http://wooyun.org/bugs/wooyun-2013-026376,上海联通完整渗透过程之--承接中奖充值送礼业务
2013-06-20,http://wooyun.org/bugs/wooyun-2013-026367,海尔集团-某漏洞->可脱裤->可内网渗透—>可.....
2013-06-20,http://wooyun.org/bugs/wooyun-2013-026368,海尔集团-某漏洞导致内部大量员工信息泄漏
2013-06-20,http://wooyun.org/bugs/wooyun-2013-026396,高朋团某内网监控系统泄露敏感信息，可能被入侵.
2013-07-30,http://wooyun.org/bugs/wooyun-2013-026203,全国中小学教师继续教育网被入侵，被挂广告，被。。。
2013-06-20,http://wooyun.org/bugs/wooyun-2013-026370,寻医问药某后台多个弱口令+专家栏目权限控制不严
2013-06-20,http://wooyun.org/bugs/wooyun-2013-026386,搜狐某分站源码备份导致敏感信息泄露
2013-07-30,http://wooyun.org/bugs/wooyun-2013-032749,国泰君安某分站SQL注入漏洞
2013-06-20,http://wooyun.org/bugs/wooyun-2013-026372,【专注盛大三十年】新番 - 盛大某服务器弱口令致全盘遍历，涉及某游戏服务端、GM后台等信息
2013-08-03,http://wooyun.org/bugs/wooyun-2013-033383,弱口令引发的血案之蓝汛某服务器远程控制篇
2013-06-19,http://wooyun.org/bugs/wooyun-2013-026365,搜狐某分站接口泄漏大量用户资料
2013-07-02,http://wooyun.org/bugs/wooyun-2013-027450,智器在线商店某处隐蔽的存储型XSS（可查看所有订单）
2013-07-02,http://wooyun.org/bugs/wooyun-2013-027473,当当网读书社区某功能平衡权限漏洞
2013-07-02,http://wooyun.org/bugs/wooyun-2013-027481,中兴通讯股份有限公司某站点疑似存在SQL注入漏洞
2013-08-16,http://wooyun.org/bugs/wooyun-2013-034369,网易无验证任意获取邮箱收件情况
2013-07-02,http://wooyun.org/bugs/wooyun-2013-027468,YY客户端反馈系统未授权访问（验证逻辑存在缺陷）
2013-07-02,http://wooyun.org/bugs/wooyun-2013-027477,苏宁某应用任意文件下载漏洞可获取敏感信息
2013-07-02,http://wooyun.org/bugs/wooyun-2013-027448,新浪的一些小的信息泄漏
2013-07-02,http://wooyun.org/bugs/wooyun-2013-027458,万网某后台弱口令可得shell
2013-07-04,http://wooyun.org/bugs/wooyun-2013-027410,广东和广西省移动宽带监控系统
2013-07-02,http://wooyun.org/bugs/wooyun-2013-027456,新网某接口漏洞可转移走用户的域名获得控制权
2013-07-02,http://wooyun.org/bugs/wooyun-2013-027424,易想团购系统字符型sql注入漏洞
2013-07-04,http://wooyun.org/bugs/wooyun-2013-027423,联通分站数据库存在弱口令可泄漏大量用户信息
2013-07-02,http://wooyun.org/bugs/wooyun-2013-027447,中兴通讯股份有限公司某站疑似SQL注入漏洞
2013-07-02,http://wooyun.org/bugs/wooyun-2013-027442,多玩某站命令执行漏洞
2013-07-02,http://wooyun.org/bugs/wooyun-2013-027434,艺龙旅行网修改任意用户信息漏洞（还可获得100元消费券）
2013-07-02,http://wooyun.org/bugs/wooyun-2013-027438,联想某分站文件上传绕过可获得root权限（可导致内部员工信息泄漏）
2013-07-02,http://wooyun.org/bugs/wooyun-2013-027377,申通快递某处泄露快递单扫描件、客户身份证、电话录音等信息
2013-07-04,http://wooyun.org/bugs/wooyun-2013-019818,中国教育在线某站注入导致信息泄露
2013-08-11,http://wooyun.org/bugs/wooyun-2013-034057,天极网某站getshell导致N多数据库泄露
2013-07-01,http://wooyun.org/bugs/wooyun-2013-027401,京东商城某andriod客户端运用过滤不严导致盲打后台
2013-07-01,http://wooyun.org/bugs/wooyun-2013-027406,"微博某分站存储型xss,可自动发微博.(第一发)"
2013-07-01,http://wooyun.org/bugs/wooyun-2013-027403,搜狐某站路径暴露+SVN泄露
2013-07-01,http://wooyun.org/bugs/wooyun-2013-027378,麦单网OA系统未授权访问
2013-07-01,http://wooyun.org/bugs/wooyun-2013-027384,No.5海尔某平台弱口令可导致getshell
2013-07-01,http://wooyun.org/bugs/wooyun-2013-027373,新浪某云服务平台弱口令
2013-07-01,http://wooyun.org/bugs/wooyun-2013-027370,新浪某论坛SQL注入可导致大量用户信息泄露
2013-07-01,http://wooyun.org/bugs/wooyun-2013-027368,美食天下SQL注入漏洞导致大量用户敏感信息泄露
2013-07-01,http://wooyun.org/bugs/wooyun-2013-027362,56网某分站sql注入可导致大量用户信息泄露
2013-05-17,http://wooyun.org/bugs/wooyun-2013-023969,RTX内存明文密码存储
2013-07-01,http://wooyun.org/bugs/wooyun-2013-027359,麦单网任意用户密码重置-3
2013-07-01,http://wooyun.org/bugs/wooyun-2013-027236,百度用户可以查看完整绑定邮箱和手机
2013-07-01,http://wooyun.org/bugs/wooyun-2013-027257,支付宝可绕过自有的安全机制查询用户真实姓名
2013-08-10,http://wooyun.org/bugs/wooyun-2013-034031,安全狗测试--注入篇
2013-07-01,http://wooyun.org/bugs/wooyun-2013-027347,7k7k Discuz论坛命令执行漏洞
2013-07-03,http://wooyun.org/bugs/wooyun-2013-027336,中国国家博物馆多个站点SQL注入漏洞未完全修复可致整站数据泄露
2013-07-01,http://wooyun.org/bugs/wooyun-2013-027223,联想旗下云视频“乐享家服务网站”后台弱口令(可劫持监控)
2013-07-03,http://wooyun.org/bugs/wooyun-2013-027262,天翼电信终端管理中心大量用户信息及内部资料泄漏
2013-07-03,http://wooyun.org/bugs/wooyun-2013-027221,香港華富財經任意系统命令执行漏洞（可泄露用户支付交易信息）
2013-07-01,http://wooyun.org/bugs/wooyun-2013-027330,51cto论坛数据库整站泄漏（很多用户还可以登录上去）
2013-07-01,http://wooyun.org/bugs/wooyun-2013-027258,搜狐微博应该是最后一枚高危GET型CSRF发微博蠕虫
2013-05-23,http://wooyun.org/bugs/wooyun-2013-024343,QQ2013检测好友是否隐身的一个方法
2013-07-04,http://wooyun.org/bugs/wooyun-2013-027710,乐蜂网某功能平行权限漏洞（操作他人内容）
2013-07-06,http://wooyun.org/bugs/wooyun-2013-027708,民生银行某接口可以泄漏大量个人信息(差不多覆盖全国)
2013-07-04,http://wooyun.org/bugs/wooyun-2013-027687,中兴某分站存在任意命令执行漏洞（直接影响内网）
2013-07-04,http://wooyun.org/bugs/wooyun-2013-027706,苏宁某严重缺陷+订单遍历+小CSRF
2013-07-04,http://wooyun.org/bugs/wooyun-2013-027686,盲打东方网某站导致投稿者姓名、电话、住址等信息泄漏
2013-07-04,http://wooyun.org/bugs/wooyun-2013-027702,速8官网SQL注入漏洞
2013-07-04,http://wooyun.org/bugs/wooyun-2013-027689,携程网用户密码暴力破解漏洞
2013-07-04,http://wooyun.org/bugs/wooyun-2013-027699,如家旗下莫泰酒店官网后台弱口令，用特殊方法可直接刷积分100万！且积分通用！
2013-07-04,http://wooyun.org/bugs/wooyun-2013-027585,新浪某分站sql注入
2013-07-04,http://wooyun.org/bugs/wooyun-2013-027527,人人网分站sql注入一枚
2013-07-04,http://wooyun.org/bugs/wooyun-2013-027482,新浪某分站sql注入一枚
2013-05-20,http://wooyun.org/bugs/wooyun-2013-024000,ecshop后台弱权限sql注入一枚
2013-07-04,http://wooyun.org/bugs/wooyun-2013-027643,17k小说网某站点远程命令执行（影响多个站点）
2013-07-06,http://wooyun.org/bugs/wooyun-2013-027655,成功渗透联通wo开发者社区（来个安卓后门？）
2013-07-04,http://wooyun.org/bugs/wooyun-2013-027666,我是如何在速8酒店登陆别人的账号
2013-07-04,http://wooyun.org/bugs/wooyun-2013-027661,7天连锁酒店某内部系统SQL注射
2013-07-04,http://wooyun.org/bugs/wooyun-2013-027660,7天连锁酒店财务相关数据泄漏还可操作
2013-07-03,http://wooyun.org/bugs/wooyun-2013-027642,【专注盛大三十年】新番 - 盛大游戏某后台弱口令，涉及激活码、支付订单等
2013-07-03,http://wooyun.org/bugs/wooyun-2013-027639,速8酒店官网存SQL-Server报错注入漏洞（2）
2013-05-14,http://wooyun.org/bugs/wooyun-2013-023737,Espcms V5.6.13.04.22 UTF8 正式版注入漏洞之4/N
2013-06-28,http://wooyun.org/bugs/wooyun-2013-027129,皮皮精灵某分站的SQL注入一枚
2013-06-28,http://wooyun.org/bugs/wooyun-2013-027118,百度搜索域名伪装和劫持搜索结果
2013-05-14,http://wooyun.org/bugs/wooyun-2013-023731,ecshop最新版本存储XSS至后台
2013-06-30,http://wooyun.org/bugs/wooyun-2013-023484,某联通会员俱乐部历遍目录导致服务器沦陷
2013-06-28,http://wooyun.org/bugs/wooyun-2013-027087,皮皮精灵某分站sql注射漏洞可获取大量数据
2013-06-28,http://wooyun.org/bugs/wooyun-2013-027120,皮皮精灵某站沦陷近500w用户信息面临泄漏风险
2013-08-12,http://wooyun.org/bugs/wooyun-2013-034170,艺龙旅行网团购逻辑存在支付漏洞可免费订房
2013-05-16,http://wooyun.org/bugs/wooyun-2013-023724,某CMS添加用户的模块未授权访问，管理员密码直接爆出
2013-06-28,http://wooyun.org/bugs/wooyun-2013-027117,新浪某分站后台内容未授权访问可泄漏合作商信息
2013-08-12,http://wooyun.org/bugs/wooyun-2013-034136,腾讯云平台跳板服务器越权操作
2013-06-30,http://wooyun.org/bugs/wooyun-2013-027114,复旦大学、浙江大学、南京大学、中国科技大学、武汉大学、中国人民大学等国内296所高校DNS域传送漏洞
2013-06-28,http://wooyun.org/bugs/wooyun-2013-027062, 世纪佳缘数据泄漏带整站源码
2013-06-28,http://wooyun.org/bugs/wooyun-2013-027106,搜狐微博多处GET型高危csrf发微博蠕虫
2013-08-10,http://wooyun.org/bugs/wooyun-2013-033989,东方财富网SQL注入小礼包
2013-06-28,http://wooyun.org/bugs/wooyun-2013-027098,搜狐微博某高危GET型csrf可引发蠕虫！！！
2013-06-28,http://wooyun.org/bugs/wooyun-2013-027082,皮皮精灵某站SQL注射-3
2013-06-28,http://wooyun.org/bugs/wooyun-2013-027075,"百度知道搜索结果xss漏洞,可盗取用户cookie"
2013-06-28,http://wooyun.org/bugs/wooyun-2013-027092,搜狐微博继续csrf蠕虫发微博
2013-05-14,http://wooyun.org/bugs/wooyun-2013-023688,Espcms V5.6.13.04.22 UTF8 正式版注入漏洞之3/N
2013-07-01,http://wooyun.org/bugs/wooyun-2013-027178,eNet硅谷动力主站任意文件上传导致任意代码执行
2013-07-03,http://wooyun.org/bugs/wooyun-2013-027166,中国地震台网漏洞，可进入后台
2013-07-01,http://wooyun.org/bugs/wooyun-2013-027314,壹卡会订单信息遍历可查看他人住址
2013-07-01,http://wooyun.org/bugs/wooyun-2013-027150,皮皮针对营销博主自动发微博漏洞(配合内部xss也可以蠕动)
2013-07-01,http://wooyun.org/bugs/wooyun-2013-027320,图虫网第三方认证缺陷导致可以劫持帐号
2013-08-14,http://wooyun.org/bugs/wooyun-2013-034392,三国杀某分站后台弱口令+SQL注入漏洞
2013-05-17,http://wooyun.org/bugs/wooyun-2013-023919,BugFree任意文件上传漏洞
2013-05-19,http://wooyun.org/bugs/wooyun-2013-023915,Enterprise IP phone SIP-T20P 默认配置不当导致任意远程用户可以登录
2013-08-10,http://wooyun.org/bugs/wooyun-2013-034019,赛迪网某分站未授权访问（发现疑似后门）
2013-05-17,http://wooyun.org/bugs/wooyun-2013-023920,UC浏览器跨本地域XSS可盗取任意域Cookie
2013-08-10,http://wooyun.org/bugs/wooyun-2013-034006,天涯业务几个SQL注入
2013-06-30,http://wooyun.org/bugs/wooyun-2013-027294,网易某SQL注入&列目录漏洞
2013-06-30,http://wooyun.org/bugs/wooyun-2013-027265,酷狗任意用户密码重置漏洞
2013-06-30,http://wooyun.org/bugs/wooyun-2013-027275,新浪某站存在后门
2013-05-16,http://wooyun.org/bugs/wooyun-2013-023788,PHPCMS-存储型XSS漏洞（有利用条件）
2013-08-13,http://wooyun.org/bugs/wooyun-2013-034261,蘑菇街任意重置别人密码（爆破）
2013-06-30,http://wooyun.org/bugs/wooyun-2013-027250,新浪某分站一处SQL注入漏洞
2013-05-16,http://wooyun.org/bugs/wooyun-2013-023876,用友ICC远程命令执行漏洞
2013-07-02,http://wooyun.org/bugs/wooyun-2013-027239,陕西地税局可修改任意用户密码
2013-06-30,http://wooyun.org/bugs/wooyun-2013-027198,皮皮精灵某网段存在snmpd弱口令(可获取敏感信息)
2013-07-03,http://wooyun.org/bugs/wooyun-2013-027620,NVIDIA全球站点POST类型SQL注射漏洞
2013-07-03,http://wooyun.org/bugs/wooyun-2013-027612,新浪Foreman虚拟服务器管理系统未授权访问（存在大量Server信息）
2013-07-03,http://wooyun.org/bugs/wooyun-2013-027617,国家电网信息通信有限公司数据库弱口令，导致内网渗透
2013-07-03,http://wooyun.org/bugs/wooyun-2013-027614,速8酒店官网存SQL-Server报错注入漏洞
2013-07-03,http://wooyun.org/bugs/wooyun-2013-027615,天极传媒营销邮件系统存在弱口令从而各种数据泄漏
2013-07-03,http://wooyun.org/bugs/wooyun-2013-027610,迅雷某客户端xss漏洞可打管理cookie并登录管理的迅雷账户
2013-07-03,http://wooyun.org/bugs/wooyun-2013-027590,手机版QQ空间身份因素可被盗用（主动截获用户sid）
2013-07-03,http://wooyun.org/bugs/wooyun-2013-027605,速8酒店任意用户订单取消成功
2013-07-03,http://wooyun.org/bugs/wooyun-2013-027599,百度POST类型反射xss引发CSRF窃取cookie
2013-07-03,http://wooyun.org/bugs/wooyun-2013-027603,苏宁某子站任意密码修改
2013-07-03,http://wooyun.org/bugs/wooyun-2013-027602,人人网某分站多处SQL注射及后台_root
2013-07-05,http://wooyun.org/bugs/wooyun-2013-027595,电信通代理商接口账户控制不严可查看所有工单（内含大量用户服务器密码）
2013-07-03,http://wooyun.org/bugs/wooyun-2013-027341,8090模特人才网XSS打后台和sql注入（可获得模特资料）
2013-07-03,http://wooyun.org/bugs/wooyun-2013-027588,快乐购xss劫持任意用户+用户登陆访问权限控制不严
2013-07-05,http://wooyun.org/bugs/wooyun-2013-027591,移动某业务逻辑缺陷，可进任意移动用户139邮箱与飞信
2013-07-03,http://wooyun.org/bugs/wooyun-2013-027593,快乐购大量用户敏感信息泄露，可批量获取用户手机号
2013-07-03,http://wooyun.org/bugs/wooyun-2013-027583,腾讯某分站反射xss
2013-07-03,http://wooyun.org/bugs/wooyun-2013-027582,汽车之家漏洞系列-越权修改用户数据
2013-07-03,http://wooyun.org/bugs/wooyun-2013-027579,中兴通讯股份有限公司某站点任意文件上传漏洞
2013-07-03,http://wooyun.org/bugs/wooyun-2013-027577,人人网漏洞系列第一弹 分站后台弱口令（可SHELL）
2013-07-07,http://wooyun.org/bugs/wooyun-2013-028055,百度某分站源代码打包侧漏
2013-07-07,http://wooyun.org/bugs/wooyun-2013-028053,慧聪网分站业务回款明细信息任意查看
2013-07-09,http://wooyun.org/bugs/wooyun-2013-028059,浙江某地邮政银行系统绝密信息泄露
2013-05-23,http://wooyun.org/bugs/wooyun-2013-024296,启明星辰SOC任意文件下载漏洞
2013-07-06,http://wooyun.org/bugs/wooyun-2013-028008,新浪某站点修改任意用户密码
2013-07-06,http://wooyun.org/bugs/wooyun-2013-028002,搜狐某中间件应用 任意命令执行漏洞
2013-05-22,http://wooyun.org/bugs/wooyun-2013-024289,迅雷某应用存在XSS漏洞，可获取ccokies与管理员帐号和密码。
2013-08-15,http://wooyun.org/bugs/wooyun-2013-034424,中国玩家网某分站本地文件包含漏洞可获取SHELL(130万用户信息告急)
2013-07-06,http://wooyun.org/bugs/wooyun-2013-027970,小米某站存储型XSS
2013-07-06,http://wooyun.org/bugs/wooyun-2013-027964,爱卡汽车网某功能平行权限漏洞与利用
2013-07-08,http://wooyun.org/bugs/wooyun-2013-027919,某省级中专院校学籍管理系统，省级权限帐号可查任意学生信息（涉及百万在校生）。
2013-07-06,http://wooyun.org/bugs/wooyun-2013-027954,新浪某论坛设计缺陷可导致泄漏用户邮箱
2013-07-08,http://wooyun.org/bugs/wooyun-2013-027899,国家信访局某业务漏洞测试打包（严重的可控制服务器）
2013-07-06,http://wooyun.org/bugs/wooyun-2013-027923,格林豪泰连锁酒店业务系统安全漏洞（绕过安全措施可致用户信息泄漏）
2013-07-06,http://wooyun.org/bugs/wooyun-2013-027931,速8酒店管理平台文件上传漏洞
2013-07-06,http://wooyun.org/bugs/wooyun-2013-027942,速8酒店多个漏洞可导致内网沦陷
2013-07-06,http://wooyun.org/bugs/wooyun-2013-027940,速8酒店告诉你因弱口令导致的那些安全风险
2013-07-07,http://wooyun.org/bugs/wooyun-2013-027909,国家广电总局-电影电子政务平台JBOSS后台getshell
2013-07-07,http://wooyun.org/bugs/wooyun-2013-027911,四川联通家园设计错误可登陆任意帐号
2013-07-05,http://wooyun.org/bugs/wooyun-2013-027893,中粮我买网运维不当导致某站沦陷
2013-06-25,http://wooyun.org/bugs/wooyun-2013-026708,营口银行存在安全漏洞可获取webshell
2013-05-12,http://wooyun.org/bugs/wooyun-2013-023501,phpshe不花钱直接完成订单支付！
2013-05-11,http://wooyun.org/bugs/wooyun-2013-023385,某某银行自助服务终端可绕过权限控制
2013-08-05,http://wooyun.org/bugs/wooyun-2013-033166,利用红茶活动可无限刷淘宝优惠劵
2013-05-09,http://wooyun.org/bugs/wooyun-2013-023375,jeecms官方论坛逻辑与定向xss
2013-06-23,http://wooyun.org/bugs/wooyun-2013-026711,中粮我买网某业务系统弱口令
2013-05-09,http://wooyun.org/bugs/wooyun-2013-023354,易想团购（easethink）sql注入漏洞
2013-08-02,http://wooyun.org/bugs/wooyun-2013-033221,中玩网 某频道SQL注入漏洞
2013-06-23,http://wooyun.org/bugs/wooyun-2013-026700,如家快捷酒店编辑器存在弱口令可获取主站权限
2013-06-23,http://wooyun.org/bugs/wooyun-2013-026651,东莞0013800手机号码网漏洞导致后台沦陷，各种号码各种贵啊
2013-06-25,http://wooyun.org/bugs/wooyun-2013-026650,某省通信管理局任存命令执行漏洞秒杀服务器
2013-06-25,http://wooyun.org/bugs/wooyun-2013-026688,交通银行某分站SQL注入漏洞
2013-05-09,http://wooyun.org/bugs/wooyun-2013-023055,支付宝手机端手势解锁密码存储分析
2013-06-23,http://wooyun.org/bugs/wooyun-2013-026661,"爱国者官网SQL注入漏洞导致商城沦陷,好像可脱库"
2013-06-25,http://wooyun.org/bugs/wooyun-2013-026676,天语手机官网支付漏洞，21元购买3部手机
2013-06-25,http://wooyun.org/bugs/wooyun-2013-026684,国家信息中心之某XX被入侵导致数据库泄露（一）
2013-05-09,http://wooyun.org/bugs/wooyun-2013-023341,phpwind 储存型xss跨站 可盲打管理.
2013-06-22,http://wooyun.org/bugs/wooyun-2013-026655,QQ群共享文件执行漏洞
2013-06-22,http://wooyun.org/bugs/wooyun-2013-026658,酒美网某站任意用户密码重置
2013-06-22,http://wooyun.org/bugs/wooyun-2013-026657,360手机助手BUG 可以泄露用户信息
2013-07-07,http://wooyun.org/bugs/wooyun-2013-027779,重庆联通某华为三层交换机SNMP漏洞导致该设备沦陷
2013-07-07,http://wooyun.org/bugs/wooyun-2013-027813,中铁物流集团OA测试帐号弱口令可引发信息泄漏
2013-05-21,http://wooyun.org/bugs/wooyun-2013-024180,酒仙网可任意修改用户手机号码
2013-07-06,http://wooyun.org/bugs/wooyun-2013-027759,中国银行移动客户端严重问题（可导致代码等信息泄露）
2013-07-04,http://wooyun.org/bugs/wooyun-2013-027762,腾讯一处存储型XSS - 有过滤？我绕绕绕！
2013-07-06,http://wooyun.org/bugs/wooyun-2013-027745,中国移动某网站后台存漏洞可绕过管理员身份验证
2013-07-04,http://wooyun.org/bugs/wooyun-2013-027744,新东方分站SQL注射一枚可获取用户信息(帐号+密码)
2013-07-06,http://wooyun.org/bugs/wooyun-2013-027741,核技术利用辐射安全申报系统用户名密码可爆破(成功爆破某账户)
2013-07-06,http://wooyun.org/bugs/wooyun-2013-027668,珠海市财政局会计科平行权限与万能密码漏洞（泄漏所有用户敏感信息并可获取shell）
2013-05-23,http://wooyun.org/bugs/wooyun-2013-023928,腾讯的qq浏览器ios版貌似根本就不验证SSL证书啊
2013-07-06,http://wooyun.org/bugs/wooyun-2013-027739,某省邮电公司网站存在严重漏洞被国外黑客挂20+黑页(泄露最少2W+用户信息)
2013-07-06,http://wooyun.org/bugs/wooyun-2013-027737,中科三方某站任意命令执行（12306使用该厂商服务）
2013-07-06,http://wooyun.org/bugs/wooyun-2013-027690,飞信某业务DOM型XSS，可蠕虫
2013-07-06,http://wooyun.org/bugs/wooyun-2013-027727,cncert国家互联网应急中心某业务合作方后台命令执行
2013-07-04,http://wooyun.org/bugs/wooyun-2013-027726,莫泰168主站SQL注射可获取少量用户资料
2013-07-04,http://wooyun.org/bugs/wooyun-2013-027720,证券时报内部管理系统弱口令造成内部敏感信息泄漏
2013-07-06,http://wooyun.org/bugs/wooyun-2013-027558,某省犯罪分子跟踪定位系统未授权访问 (利用手机定位犯罪分子 不只是在美剧或电影里才会出现)
2013-07-04,http://wooyun.org/bugs/wooyun-2013-027714,59互联主站sql注入（POST），可爆管理表等
2013-07-04,http://wooyun.org/bugs/wooyun-2013-027715,新浪某分站SQL注入漏洞
2013-07-04,http://wooyun.org/bugs/wooyun-2013-027713,腾讯QQ游戏平台反射型xss，可窃取用户cookie
2013-07-08,http://wooyun.org/bugs/wooyun-2013-028165,汽车之家论坛存储型xss漏洞危害较大
2013-07-08,http://wooyun.org/bugs/wooyun-2013-028172,国家电网某系统弱口令可造成大量内部敏感信息泄露
